Cache_Type,Number,Steps,Cache_Hit
1,24210,188,0
1,2769,66,0
1,20189,136,0
1,17227,79,0
1,4987,165,1
1,3310,43,0
1,19262,159,1
1,5699,67,1
1,20869,149,0
1,67,27,0
1,29229,46,0
1,756,108,0
1,14908,71,0
1,16374,128,0
1,12995,125,0
1,31326,178,0
1,32696,160,0
1,26263,77,1
1,27367,144,1
1,6688,44,0
1,25386,82,0
1,8798,101,1
1,31357,85,0
1,17118,79,0
1,436,115,1
1,7860,145,0
1,5850,142,0
1,28133,108,0
1,25470,95,0
1,9973,135,0
1,29307,165,0
1,1554,34,0
1,262,29,0
1,26229,108,0
1,3319,43,0
1,18416,61,1
1,12983,169,1
1,27073,139,0
1,16179,27,0
1,27936,152,0
1,16062,45,0
1,17703,79,0
1,22485,87,0
1,9982,73,0
1,31001,178,0
1,1144,106,0
1,23547,56,0
1,11393,130,0
1,10736,99,0
1,18444,110,0
1,16428,40,0
1,24419,113,0
1,11817,81,0
1,13063,138,0
1,11663,50,0
1,19586,167,0
1,1591,104,0
1,3803,82,0
1,10074,86,0
1,2951,97,0
1,18226,61,0
1,18446,48,0
1,9358,47,0
1,16837,35,1
1,8749,78,0
1,10302,91,0
1,29154,46,0
1,19556,48,0
1,30148,134,0
1,29026,72,0
1,28668,196,0
1,21950,56,0
1,7668,57,1
1,15954,53,0
1,487,141,0
1,23049,175,0
1,30256,41,1
1,19594,136,0
1,16322,177,0
1,24375,95,0
1,16816,97,0
1,4906,41,1
1,16821,97,0
1,25626,64,0
1,28173,108,0
1,19266,48,0
1,5930,49,0
1,19148,74,0
1,25611,126,1
1,19789,123,1
1,15929,97,0
1,16974,141,0
1,23221,144,0
1,26619,77,0
1,12131,24,0
1,29551,121,0
1,24752,38,0
1,5172,103,0
1,20868,149,0
1,29935,240,0
1,4041,144,0
1,10841,130,0
1,27139,38,0
1,19173,74,0
1,7888,52,0
1,31949,54,0
1,23884,144,0
1,30046,64,0
1,17833,53,0
1,31668,147,0
1,21376,74,0
1,21063,193,0
1,10144,42,0
1,17914,141,0
1,5482,129,0
1,22157,69,1
1,14333,102,1
1,19351,74,0
1,13750,89,0
1,25218,64,0
1,19672,105,0
1,25874,139,0
1,23133,51,0
1,13699,58,0
1,21551,87,0
1,1092,31,0
1,14948,102,0
1,17624,53,0
1,24374,95,0
1,25183,232,0
1,9158,109,0
1,31195,209,0
1,30702,178,0
1,20271,74,0
1,7599,57,1
1,7004,31,0
1,29945,72,1
1,1439,127,1
1,31466,147,0
1,26181,139,0
1,16301,159,0
1,10622,99,0
1,28829,72,0
1,6522,137,1
1,16487,97,0
1,21123,56,0
1,1332,114,0
1,30979,147,1
1,25890,126,1
1,18575,167,0
1,27547,121,0
1,3181,105,0
1,30280,134,0
1,21811,69,0
1,7856,145,0
1,7277,163,0
1,11719,143,0
1,20082,66,1
1,20728,56,1
1,13255,275,1
1,17512,35,0
1,16072,27,0
1,1168,119,0
1,10094,135,0
1,26973,77,0
1,20075,92,0
1,24423,100,1
1,27117,90,0
1,22552,87,0
1,20944,149,0
1,4011,188,0
1,11781,81,0
1,100,25,0
1,8561,26,0
1,21633,162,1
1,7320,132,0
1,29870,72,0
1,7886,176,0
1,32505,67,1
1,8646,34,0
1,4771,103,0
1,2737,40,0
1,32577,160,0
1,5461,15,0
1,6657,168,0
1,4279,77,0
1,21017,149,0
1,16982,110,0
1,9638,122,1
1,11276,86,1
1,25222,64,1
1,4613,152,0
1,15086,115,0
1,18806,61,0
1,13259,76,0
1,24050,43,0
1,25403,38,0
1,19093,105,1
1,26517,77,0
1,11614,112,0
1,981,23,0
1,20073,154,0
1,29814,72,0
1,25064,126,0
1,26613,77,1
1,25364,82,0
1,8340,127,0
1,5993,80,0
1,12572,107,0
1,1249,176,0
1,5283,103,0
1,15132,133,0
1,8617,171,0
1,3718,131,0
1,6928,31,1
1,7682,39,0
1,30123,90,0
1,32422,72,0
1,24447,95,0
1,1668,135,0
1,15860,102,1
1,13978,151,0
1,17016,79,0
1,1371,114,0
1,29039,165,0
1,5745,36,0
1,5469,41,0
1,4525,38,0
1,10419,42,0
1,6709,44,0
1,21152,118,0
1,12408,156,0
1,14295,102,1
1,23664,100,0
1,9778,47,0
1,11060,130,0
1,6792,62,1
1,8687,109,0
1,23103,144,0
1,6580,137,0
1,26202,139,0
1,21190,100,0
1,31768,54,0
1,17230,79,0
1,14172,58,0
1,1173,119,0
1,19825,136,0
1,6971,57,0
1,19183,136,0
1,31241,147,1
1,21964,43,0
1,23616,25,0
1,15576,84,0
1,15269,84,1
1,10293,29,1
1,1934,143,0
1,6803,88,0
1,11714,143,0
1,12592,63,1
1,19176,123,0
1,16618,66,0
1,18388,48,1
1,8432,83,0
1,4611,108,0
1,14279,102,0
1,20720,43,0
1,17865,141,0
1,18226,61,1
1,71,102,0
1,17803,71,0
1,27368,59,0
1,1859,130,0
1,2319,58,0
1,19077,79,0
1,3906,38,0
1,19619,167,0
1,15587,102,0
1,20838,43,0
1,2250,45,0
1,21961,118,0
1,24437,157,0
1,20967,162,0
1,26599,77,0
1,19154,154,0
1,11386,68,1
1,15540,40,0
1,12069,42,1
1,26217,108,1
1,27907,134,1
1,2928,97,0
1,13099,50,0
1,9706,47,0
1,30475,178,1
1,4601,59,0
1,14061,151,0
1,17607,79,0
1,19276,123,0
1,29934,41,0
1,6178,36,0
1,1834,37,0
1,17752,97,0
1,26991,77,0
1,8185,127,0
1,6108,155,0
1,4580,152,1
1,8740,109,0
1,19463,167,0
1,32101,46,0
1,24423,100,1
1,3457,43,0
1,9092,140,0
1,27253,64,0
1,31972,85,0
1,18760,154,0
1,27832,59,0
1,28034,33,1
1,23299,144,1
1,28495,134,1
1,22192,69,0
1,17331,141,1
1,9063,91,0
1,8067,70,1
1,27445,33,1
1,21245,100,0
1,23100,131,0
1,27437,64,0
1,23807,126,0
1,3980,25,0
1,15887,146,1
1,1396,34,0
1,1573,60,0
1,20580,61,0
1,23011,56,1
1,23843,51,0
1,10968,117,0
1,22344,113,0
1,32129,98,0
1,941,129,0
1,21585,162,0
1,4058,38,0
1,4111,38,0
1,1391,114,0
1,22536,87,0
1,18949,61,0
1,28900,46,0
1,5940,49,0
1,24359,82,0
1,29592,72,0
1,23195,131,1
1,15614,84,0
1,574,43,0
1,5427,160,0
1,31846,147,0
1,19972,167,0
1,19768,136,0
1,5735,173,0
1,15781,102,0
1,31223,108,0
1,16270,66,0
1,3353,43,1
1,24504,64,0
1,13193,125,0
1,7354,132,0
1,7207,70,0
1,29201,46,0
1,9264,34,0
1,8431,96,0
1,9551,60,0
1,19597,136,0
1,3367,87,0
1,28167,108,0
1,21068,43,0
1,1028,124,0
1,14775,71,0
1,17597,102,0
1,14657,133,0
1,3359,136,0
1,26292,77,0
1,24092,43,1
1,8283,96,1
1,361,45,0
1,17226,79,0
1,31031,85,0
1,9394,109,0
1,15017,208,0
1,28410,90,0
1,28955,165,0
1,18545,35,0
1,14448,120,1
1,6367,62,0
1,28418,90,0
1,11319,68,0
1,1006,67,0
1,9270,91,0
1,3273,136,0
1,30653,90,0
1,1545,60,0
1,30237,134,0
1,31652,103,0
1,13752,151,0
1,945,36,1
1,20635,180,0
1,785,121,0
1,9985,91,0
1,13421,94,0
1,24289,51,0
1,27658,46,0
1,20723,118,0
1,10042,91,0
1,22223,56,0
1,11391,205,0
1,19220,61,0
1,27030,38,1
1,21434,30,0
1,26371,126,0
1,4088,64,0
1,9432,60,0
1,20077,66,1
1,4806,59,0
1,21859,162,0
1,9666,73,0
1,22125,43,0
1,24515,95,0
1,12206,156,0
1,601,56,0
1,28802,165,0
1,11066,99,0
1,1132,62,0
1,20980,105,0
1,15986,84,0
1,6241,49,0
1,4173,126,0
1,11156,130,0
1,21520,118,0
1,8535,127,0
1,1090,44,1
1,24179,51,0
1,23925,51,0
1,13401,120,0
1,32225,98,0
1,6368,124,0
1,31374,147,0
1,12600,63,0
1,24332,157,0
1,29001,121,1
1,29655,121,0
1,23306,113,1
1,18637,154,0
1,1434,34,0
1,11365,81,0
1,4640,121,0
1,15749,128,1
1,9414,34,0
1,29994,178,0
1,27193,90,0
1,11846,37,0
1,13986,107,0
1,9589,122,0
1,28917,121,0
1,30589,178,1
1,22010,175,0
1,7352,132,0
1,14477,58,0
1,4308,33,0
1,20703,118,0
1,4494,77,0
1,31424,147,0
1,29782,134,0
1,830,134,0
1,20988,87,0
1,26641,95,0
1,212,13,0
1,16311,128,1
1,22775,175,1
1,30511,116,0
1,23432,100,0
1,15019,133,0
1,23847,82,0
1,18613,154,0
1,5369,72,0
1,11159,42,0
1,15595,221,1
1,29459,72,0
1,5406,160,0
1,6305,62,1
1,27549,170,1
1,19148,74,1
1,4806,59,1
1,113,12,1
1,17431,141,0
1,31459,147,0
1,6712,88,0
1,22082,162,0
1,25718,170,0
1,399,120,1
1,26390,245,0
1,1081,137,1
1,30494,72,0
1,25910,108,0
1,5511,129,0
1,26613,77,1
1,3326,74,0
1,13721,63,0
1,28308,59,0
1,32103,103,0
1,27925,152,0
1,11597,143,0
1,21459,48,0
1,11236,161,0
1,32052,147,0
1,1898,37,0
1,3651,43,0
1,27000,139,1
1,10246,148,1
1,23943,51,0
1,1144,106,1
1,10366,55,0
1,25679,77,1
1,8677,78,1
1,7160,101,0
1,17261,128,0
1,16753,128,0
1,2538,40,0
1,18916,61,0
1,23285,144,0
1,7476,88,0
1,31953,98,0
1,5851,142,0
1,23115,144,0
1,26310,139,0
1,23201,82,0
1,6683,93,1
1,5569,129,1
1,4865,46,0
1,12123,81,0
1,12265,68,0
1,14233,58,0
1,9709,122,0
1,9848,73,0
1,28468,152,0
1,28443,103,0
1,30086,46,0
1,21138,56,0
1,8821,47,0
1,5605,98,0
1,2495,71,0
1,7522,39,0
1,18393,110,0
1,16259,40,0
1,15814,53,0
1,29674,121,0
1,23714,188,0
1,26431,170,0
1,1674,42,0
1,755,64,1
1,30666,59,0
1,12346,112,1
1,635,30,0
1,6074,62,0
1,30698,134,0
1,27580,90,0
1,13968,151,1
1,30951,178,0
1,18523,141,0
1,22985,144,1
1,7311,119,0
1,19390,167,0
1,411,133,0
1,22517,175,0
1,26249,108,0
1,22937,69,0
1,26866,95,0
1,29305,46,0
1,7075,31,1
1,18838,105,0
1,4949,28,0
1,2949,141,0
1,29213,165,1
1,8845,96,0
1,12170,112,0
1,3288,136,0
1,2700,115,0
1,10565,104,0
1,15245,40,0
1,22415,69,0
1,28778,121,0
1,28391,196,0
1,10547,148,0
1,26170,139,0
1,977,98,0
1,9138,34,0
1,13837,107,0
1,21813,69,0
1,12420,156,1
1,497,22,0
1,31375,147,0
1,17718,79,1
1,5679,160,0
1,25898,51,0
1,29809,41,0
1,19490,136,0
1,1520,109,1
1,24985,64,0
1,4182,38,1
1,26661,95,0
1,30997,54,0
1,28636,77,0
1,30380,134,0
1,10497,148,0
1,25896,51,0
1,240,21,0
1,8147,96,0
1,934,85,0
1,4393,139,1
1,3676,131,0
1,29569,209,0
1,1028,124,1
1,20506,56,0
1,31404,85,0
1,30565,33,0
1,20765,74,0
1,17601,79,0
1,22049,43,0
1,20746,43,0
1,14174,58,0
1,4777,103,0
1,23463,131,0
1,7935,127,0
1,11567,130,0
1,8298,127,0
1,14855,71,0
1,27957,152,0
1,1481,34,0
1,20266,35,0
1,32094,98,0
1,18600,123,0
1,17991,141,0
1,19300,61,0
1,11470,174,0
1,13889,45,0
1,20736,30,0
1,23272,51,0
1,28787,72,0
1,4347,183,0
1,23317,38,1
1,19491,136,0
1,21401,48,0
1,4934,134,0
1,24646,38,0
1,27297,139,1
1,30508,85,1
1,4009,157,0
1,2314,32,0
1,7376,39,0
1,18543,167,0
1,7338,39,0
1,14046,195,0
1,3847,144,0
1,4081,51,0
1,14322,133,0
1,10973,117,0
1,4038,113,1
1,27838,90,1
1,9389,109,0
1,31377,147,0
1,320,11,0
1,4050,157,0
1,2352,120,0
1,18185,79,0
1,1046,124,1
1,19411,180,0
1,4062,64,1
1,27179,38,1
1,16230,115,0
1,19711,97,0
1,3916,51,0
1,3660,131,0
1,27140,90,0
1,3427,30,1
1,32163,98,0
1,25598,170,0
1,30983,147,0
1,22861,175,0
1,13126,76,0
1,27177,201,1
1,6024,23,0
1,30725,178,0
1,16565,128,0
1,31838,222,1
1,19366,105,1
1,19640,136,0
1,23474,144,1
1,7015,181,0
1,27853,59,1
1,949,36,0
1,10146,34,0
1,9251,34,0
1,20281,74,0
1,8156,65,0
1,23861,95,0
1,26769,69,0
1,18613,154,1
1,31826,103,1
1,5449,160,0
1,24362,38,0
1,29353,77,0
1,5754,54,0
1,15116,84,0
1,23668,100,0
1,19795,242,0
1,13345,169,0
1,26977,214,0
1,2772,35,1
1,10325,104,0
1,14841,76,0
1,14214,58,0
1,5283,103,1
1,29808,72,0
1,17993,185,0
1,14579,120,0
1,13445,45,0
1,25231,64,0
1,25570,126,0
1,13445,45,1
1,8182,127,0
1,29703,95,0
1,26965,46,0
1,22235,118,0
1,38,21,0
1,24605,113,0
1,22627,113,1
1,25601,170,0
1,27911,134,1
1,29385,147,0
1,20917,180,0
1,11339,130,0
1,7844,176,0
1,18617,92,0
1,28878,72,0
1,18564,61,0
1,18612,154,0
1,3225,61,0
1,9277,60,0
1,24904,95,0
1,21615,162,1
1,6546,137,1
1,22039,144,0
1,1455,140,0
1,27808,33,0
1,10000,29,1
1,30884,116,0
1,21804,56,1
1,4092,64,1
1,25033,64,0
1,19289,167,0
1,180,18,0
1,7602,31,0
1,5627,59,1
1,27654,46,1
1,26402,77,0
1,4163,64,0
1,20212,180,0
1,2129,125,0
1,20698,149,0
1,23188,144,0
1,4056,38,0
1,17251,53,1
1,3756,87,0
1,6978,88,0
1,2463,208,0
1,9185,184,0
1,32764,160,0
1,6709,44,1
1,29277,134,0
1,7710,52,0
1,17440,48,0
1,17528,79,0
1,25030,126,1
1,3727,69,0
1,6922,150,0
1,6727,49,0
1,22257,131,0
1,14463,76,0
1,14631,58,0
1,17258,53,1
1,19292,167,0
1,7427,70,1
1,4742,152,0
1,15810,190,0
1,30513,85,0
1,15921,146,1
1,24893,38,0
1,23074,144,1
1,10951,161,0
1,8845,96,1
1,27401,77,0
1,31584,41,0
1,24940,188,0
1,11460,29,0
1,18996,79,0
1,19371,61,0
1,29026,72,1
1,7069,150,1
1,15804,76,1
1,23582,82,0
1,32039,46,0
1,17964,185,0
1,17585,128,0
1,25238,64,0
1,2553,177,1
1,26697,214,0
1,2271,63,0
1,2497,89,1
1,24474,64,0
1,4928,28,1
1,23725,38,1
1,1912,55,0
1,5457,67,0
1,5834,36,0
1,20549,56,0
1,27983,90,0
1,28721,152,0
1,30268,134,0
1,8693,140,0
1,26474,46,0
1,30365,178,1
1,15871,128,0
1,3541,118,0
1,23954,188,0
1,23820,144,0
1,19776,30,0
1,16555,115,0
1,10887,117,0
1,12298,156,0
1,26600,139,0
1,29195,165,0
1,23960,51,0
1,24448,51,0
1,9423,60,0
1,27075,64,1
1,14962,164,0
1,3892,100,0
1,3116,61,0
1,29814,72,1
1,27446,59,1
1,20627,87,0
1,31313,85,0
1,2950,141,0
1,6350,199,0
1,10671,86,1
1,6805,62,1
1,13367,94,0
1,23936,51,1
1,3460,149,0
1,3729,69,0
1,23058,56,0
1,17859,97,0
1,10623,99,0
1,5519,160,0
1,10376,104,0
1,21330,193,0
1,11329,130,1
1,18495,185,0
1,10200,86,0
1,13952,120,0
1,27040,46,0
1,15532,53,0
1,8499,127,0
1,12747,81,0
1,32750,129,0
1,9839,47,1
1,3613,118,0
1,23475,144,0
1,25214,157,0
1,18210,154,0
1,5910,142,0
1,13005,138,0
1,28005,33,1
1,17176,27,0
1,25978,51,0
1,14355,76,0
1,26238,51,0
1,11851,37,0
1,19622,167,0
1,894,98,0
1,4017,25,0
1,26006,126,1
1,3676,131,1
1,1751,29,0
1,11892,99,0
1,2085,125,1
1,15977,97,0
1,29386,165,1
1,11409,81,1
1,9513,197,1
1,2436,133,0
1,29244,121,0
1,13866,32,0
1,29136,46,0
1,25466,64,1
1,12254,63,0
1,30971,160,0
1,7028,57,1
1,24712,38,1
1,23042,175,0
1,26848,90,1
1,2579,146,0
1,15880,53,1
1,6318,124,0
1,11671,81,0
1,9983,166,1
1,24145,43,0
1,10735,86,0
1,7622,39,0
1,31702,59,0
1,15320,177,0
1,6256,124,0
1,27456,108,0
1,15797,40,0
1,6043,124,0
1,16459,40,0
1,25732,64,0
1,6313,155,0
1,26303,64,0
1,5663,85,0
1,28551,51,0
1,20326,43,0
1,17271,172,1
1,25699,126,0
1,8627,52,0
1,828,90,0
1,25897,64,0
1,29434,165,0
1,6447,75,0
1,14406,120,0
1,25548,38,1
1,19719,97,0
1,31585,85,0
1,27109,90,0
1,19093,105,1
1,6402,168,0
1,15537,115,1
1,17260,128,0
1,15826,102,1
1,14092,107,0
1,5520,129,0
1,20765,74,1
1,14358,120,0
1,6527,75,0
1,18617,92,1
1,15701,27,0
1,8854,96,1
1,3018,66,0
1,7863,83,0
1,28163,59,0
1,19667,48,0
1,23420,175,0
1,15016,27,0
1,5726,80,0
1,1913,81,0
1,6046,93,0
1,11328,37,0
1,4312,51,0
1,26247,139,0
1,23110,144,0
1,25361,56,1
1,5453,67,0
1,28337,59,0
1,20585,56,0
1,26377,77,0
1,8065,70,0
1,12803,125,0
1,29681,121,1
1,31292,85,0
1,6601,75,1
1,8134,114,0
1,11279,86,0
1,2019,112,1
1,8200,39,0
1,2983,141,0
1,18387,92,0
1,1189,75,1
1,28381,59,0
1,12310,156,0
1,1786,73,0
1,9238,153,0
1,21275,149,1
1,12269,63,0
1,9479,197,0
1,1918,130,0
1,11642,143,0
1,23378,82,0
1,6805,62,1
1,18907,61,0
1,24204,69,1
1,15326,89,0
1,2283,58,0
1,3369,180,0
1,12018,94,0
1,11263,205,0
1,977,98,1
1,27872,183,0
1,1999,50,0
1,32154,28,1
1,11682,81,0
1,31167,147,0
1,3965,100,1
1,29685,121,0
1,22947,113,0
1,8904,140,0
1,32383,98,0
1,5333,116,0
1,10387,86,0
1,12172,112,1
1,16567,97,0
1,5347,116,0
1,21379,149,1
1,12200,112,1
1,14041,45,0
1,25428,33,0
1,6376,124,0
1,912,36,1
1,11296,130,0
1,6345,80,0
1,32751,129,0
1,25227,64,0
1,21568,118,0
1,19828,136,0
1,26128,139,0
1,511,61,0
1,26011,64,0
1,6781,181,0
1,2790,128,0
1,16879,84,0
1,9143,60,0
1,19108,105,1
1,3646,162,0
1,706,126,1
1,28144,152,0
1,32295,72,0
1,5230,178,0
1,2118,32,0
1,9834,42,0
1,17894,97,0
1,1256,39,0
1,3572,74,0
1,1354,52,0
1,31173,103,0
1,5902,98,0
1,28790,72,0
1,11302,86,0
1,20050,92,0
1,8520,78,1
1,4198,64,0
1,3513,56,1
1,28072,59,0
1,24148,69,0
1,21081,193,0
1,32220,72,1
1,6035,41,0
1,7390,207,1
1,24604,113,0
1,32178,46,0
1,3316,92,0
1,3409,136,0
1,3901,144,0
1,6178,36,1
1,19047,53,1
1,8684,52,0
1,4301,25,0
1,25226,64,1
1,22052,100,0
1,13592,63,1
1,20069,43,0
1,30129,41,0
1,9507,52,0
1,27129,77,0
1,6247,186,0
1,29438,147,0
1,23428,144,0
1,31555,103,0
1,2438,133,0
1,27112,38,0
1,27693,90,1
1,27727,152,1
1,17289,110,0
1,12718,81,1
1,23477,144,1
1,20590,118,1
1,26955,183,0
1,2888,48,1
1,10881,179,0
1,7293,163,0
1,31239,134,0
1,8093,158,0
1,10796,68,0
1,14009,151,0
1,29138,59,1
1,11766,143,0
1,16940,58,0
1,14549,19,0
1,21353,48,0
1,32435,67,0
1,26547,95,0
1,6218,36,0
1,32557,116,0
1,28221,59,0
1,19668,43,1
1,10479,130,0
1,31596,103,0
1,9275,153,0
1,2791,66,0
1,11721,130,0
1,4578,108,1
1,19209,74,0
1,19502,123,0
1,27684,77,1
1,26240,33,0
1,23397,144,0
1,14521,71,0
1,29922,90,0
1,27500,90,0
1,20588,118,0
1,10886,68,0
1,6164,36,1
1,22088,131,0
1,22470,87,0
1,27885,59,0
1,14023,32,0
1,31415,85,0
1,21021,87,0
1,2875,53,1
1,26400,139,1
1,11805,99,0
1,14291,195,0
1,29342,77,0
1,7852,83,0
1,6311,106,0
1,13812,45,0
1,27457,33,1
1,22257,131,1
1,6028,23,1
1,5993,80,1
1,11447,174,0
1,24649,95,0
1,5266,41,0
1,20079,118,0
1,4509,139,0
1,22256,118,0
1,30419,59,0
1,12872,76,1
1,11899,143,0
1,28251,134,0
1,4289,77,0
1,17712,141,0
1,20460,61,1
1,1739,55,0
1,12136,63,0
1,5779,142,0
1,9215,153,0
1,16675,159,0
1,12019,94,0
1,5501,41,0
1,4828,72,0
1,1270,31,0
1,14450,45,0
1,26450,152,0
1,2731,115,0
1,11493,174,1
1,3290,136,0
1,5823,142,0
1,17073,172,0
1,19752,136,0
1,333,112,1
1,12016,143,0
1,14780,208,0
1,18538,35,0
1,4252,77,0
1,5892,98,0
1,29634,121,0
1,9946,73,0
1,9739,47,0
1,16830,110,1
1,15045,40,0
1,25471,95,0
1,1364,13,0
1,1405,83,0
1,26361,139,0
1,9163,34,0
1,29678,72,1
1,12398,138,0
1,29225,196,0
1,3444,105,0
1,1934,143,1
1,11520,24,0
1,23127,144,0
1,11903,125,1
1,15855,221,0
1,19096,105,0
1,6051,67,0
1,11166,68,0
1,16847,66,0
1,32391,72,0
1,10606,148,1
1,10427,109,0
1,314,37,0
1,12601,156,0
1,32446,67,0
1,8149,52,0
1,30986,54,0
1,27566,152,1
1,15844,53,0
1,6667,181,0
1,22959,175,0
1,31022,54,0
1,12125,143,0
1,32502,98,0
1,26924,46,0
1,20793,224,0
1,20471,118,0
1,28220,59,0
1,18018,40,0
1,23998,188,0
1,20020,30,1
1,22370,69,1
1,29073,59,0
1,29069,72,0
1,30451,85,0
1,17378,48,1
1,15900,53,0
1,781,121,0
1,21837,162,0
1,1918,130,1
1,4492,46,0
1,32562,116,1
1,2494,133,1
1,19155,154,0
1,5080,33,0
1,18602,123,1
1,7301,44,0
1,9265,109,1
1,13540,182,0
1,14167,58,0
1,20301,136,0
1,12970,32,0
1,11079,42,0
1,11266,60,0
1,12812,63,1
1,28521,77,1
1,20561,56,0
1,3150,61,0
1,32556,116,0
1,10566,104,1
1,32077,160,1
1,15082,133,0
1,745,90,0
1,24215,69,0
1,19971,92,0
1,24587,51,0
1,4602,46,0
1,26952,183,0
1,27777,152,1
1,5658,129,0
1,21363,56,0
1,12590,125,0
1,18971,92,0
1,20137,118,0
1,25066,126,0
1,22680,82,1
1,27057,38,0
1,940,129,1
1,2008,68,0
1,5927,72,0
1,7984,52,0
1,2278,58,0
1,6979,88,0
1,14048,58,0
1,26715,121,0
1,4513,183,0
1,15514,53,0
1,26496,95,0
1,17100,66,0
1,16034,146,0
1,31969,147,0
1,23567,82,0
1,9013,47,0
1,18524,110,0
1,12045,42,1
1,26296,77,0
1,29164,165,0
1,6500,137,0
1,26802,121,0
1,1752,55,0
1,12455,125,0
1,27941,108,0
1,30171,116,0
1,7509,26,0
1,11652,112,0
1,18133,66,0
1,17465,53,0
1,15153,84,0
1,26444,51,0
1,21672,56,0
1,2433,45,0
1,15967,53,0
1,1784,73,0
1,4931,72,0
1,10511,86,0
1,12501,125,1
1,4724,59,1
1,17779,185,0
1,7375,44,0
1,7650,39,0
1,15524,146,1
1,5151,90,0
1,25949,51,0
1,20930,131,0
1,30373,178,0
1,27259,64,0
1,17771,71,0
1,14192,58,0
1,9813,42,0
1,25215,188,0
1,19556,48,1
1,18619,92,0
1,9749,135,1
1,21912,43,0
1,29774,46,0
1,17564,172,1
1,29133,121,0
1,26013,64,1
1,22261,118,0
1,8135,65,0
1,9521,34,0
1,4612,152,0
1,15942,53,0
1,25472,126,0
1,12099,68,0
1,11606,174,0
1,5113,134,0
1,28336,59,0
1,24345,69,0
1,18144,66,0
1,29811,46,0
1,19768,136,1
1,11745,81,0
1,23724,38,0
1,26858,90,0
1,6533,137,0
1,27170,38,0
1,27055,175,0
1,3274,43,0
1,7268,70,0
1,10309,29,0
1,9284,34,0
1,8791,127,0
1,7960,26,0
1,7251,70,1
1,217,26,0
1,23188,144,1
1,9131,153,0
1,16640,35,1
1,19688,74,0
1,21604,162,0
1,30593,85,0
1,28649,134,0
1,30250,41,0
1,5872,49,0
1,21555,149,0
1,20250,43,0
1,20999,87,0
1,2888,48,1
1,666,113,0
1,14291,195,1
1,31056,103,1
1,14669,45,0
1,13353,68,0
1,31372,54,0
1,3120,123,0
1,19406,136,0
1,1664,16,0
1,9270,91,1
1,29280,134,0
1,8177,52,0
1,25919,108,0
1,10436,55,0
1,27547,121,1
1,25557,126,0
1,15896,97,0
1,5866,98,0
1,1106,137,0
1,2165,45,0
1,15145,164,1
1,14628,120,0
1,17056,35,0
1,2768,35,1
1,30600,41,0
1,18427,167,0
1,8064,114,0
1,22599,61,0
1,25119,157,0
1,4484,46,0
1,8254,171,0
1,21062,43,0
1,17082,66,0
1,14889,71,1
1,9259,47,0
1,13606,89,0
1,5470,160,0
1,31403,59,0
1,14997,177,0
1,26194,126,0
1,12253,63,0
1,32616,67,0
1,5366,72,0
1,28073,90,0
1,26023,157,0
1,19674,105,0
1,26988,183,1
1,7716,57,0
1,7651,39,0
1,19809,136,0
1,22889,82,0
1,12729,107,0
1,4030,95,0
1,27714,152,0
1,12460,63,0
1,23679,175,1
1,6403,168,0
1,25071,87,0
1,4208,82,1
1,6930,150,0
1,25325,56,1
1,5513,98,0
1,23267,51,0
1,16441,190,0
1,18745,48,0
1,14243,151,0
1,29401,165,0
1,1478,21,1
1,14206,151,0
1,31305,54,0
1,9154,153,0
1,9406,60,0
1,28865,72,0
1,2624,115,0
1,17881,48,0
1,14522,58,0
1,30020,178,0
1,11664,37,0
1,29343,103,0
1,29325,46,0
1,31392,28,0
1,11072,37,0
1,23944,51,0
1,24103,43,0
1,10771,148,0
1,24673,95,0
1,9460,60,0
1,16314,66,0
1,6427,75,0
1,9806,104,0
1,12128,63,0
1,19483,198,0
1,12356,37,0
1,28209,59,0
1,26846,214,0
1,16490,128,1
1,29758,147,0
1,13769,58,0
1,29890,72,0
1,7413,132,0
1,25906,170,0
1,14699,45,0
1,10143,117,1
1,1882,130,0
1,26710,95,0
1,1863,68,0
1,23922,144,0
1,6124,62,0
1,28608,103,0
1,22509,61,0
1,28,18,0
1,5720,28,0
1,21624,162,0
1,20496,56,0
1,21014,149,0
1,27017,64,1
1,5840,98,0
1,3977,144,0
1,20832,105,0
1,16072,27,1
1,30968,116,0
1,12702,200,1
1,18106,40,0
1,11304,130,0
1,10189,34,0
1,8837,78,1
1,21783,69,0
1,21025,87,0
1,26098,201,0
1,28196,82,1
1,7503,62,1
1,16507,71,0
1,27938,108,0
1,27675,139,0
1,18964,154,0
1,8813,52,0
1,31172,103,0
1,27908,33,0
1,6183,155,0
1,30215,90,0
1,13504,45,0
1,19705,198,0
1,11979,187,0
1,21197,100,0
1,28562,103,1
1,3927,82,0
1,23675,175,0
1,933,85,0
1,26269,77,0
1,26562,77,0
1,3032,61,0
1,30707,116,0
1,32193,46,0
1,21610,118,0
1,1253,132,0
1,20482,180,0
1,11055,99,0
1,11660,37,0
1,20086,43,1
1,2214,138,0
1,1148,44,0
1,20027,66,0
1,17382,53,0
1,2591,53,0
1,8693,140,1
1,14944,89,0
1,13065,50,0
1,7745,52,1
1,19507,123,0
1,26112,33,0
1,5729,28,0
1,4562,152,0
1,10223,179,0
1,445,71,0
1,16277,159,0
1,1332,114,1
1,21527,74,0
1,28832,59,0
1,1566,122,0
1,12355,112,0
1,11808,24,0
1,19221,61,0
1,20036,92,0
1,7553,132,0
1,12447,187,1
1,4919,103,0
